video_id,titulo,status,timestamp
pzi5NXi4GVE,Pare de Fugir do Desconforto nos Estudos #shorts,DRY_RUN,2026-06-12T17:00:37.255570+00:00
BXXfBtqpUKE,Concurso Banco do Brasil: Mais um andamento na Escolha da Banca! (Novidade),DRY_RUN,2026-06-12T17:00:37.850932+00:00
uz-ksz3oWdg,Acredite no Seu Potencial Para Concursos #shorts,DRY_RUN,2026-06-12T17:00:38.456686+00:00
KZRJbTrXiNo,Concurso Banco do Brasil: QUANTIDADE DE CARGOS VAGOS SURPREENDE!,DRY_RUN,2026-06-12T17:00:39.061994+00:00
wl72tNBNBS8,"Concurso Banco do Brasil: Dúvidas, Atualizações e Resumo Geral",DRY_RUN,2026-06-12T17:00:39.652398+00:00
3D3UlUAIlPg,Comece Com Apenas 2 Minutos Para Vencer A Procrastinação #shorts,DRY_RUN,2026-06-12T17:00:40.278788+00:00
dTIOf3kNORE,O que nunca falam sobre Estudos para Concursos (Efeito Composto),DRY_RUN,2026-06-12T17:00:40.877643+00:00
rOpCwPCXnX0,Você faz Isso? Então Nunca Vai Passar em um Concurso!,DRY_RUN,2026-06-12T17:00:41.467184+00:00
XTTHQFjjt9M,Aí eu arrumei um problemão mesmo! 😂,DRY_RUN,2026-06-12T17:00:42.082400+00:00
ry4AGI2XHOM,Vale a pena ser CARTEIRO?? (Opinião Sincera) - CORREIOS,DRY_RUN,2026-06-12T17:00:42.679764+00:00
NQqlylxMroc,Gerenciando 30% de Dificuldade nos Estudos #shorts,DRY_RUN,2026-06-12T17:00:43.268111+00:00
4dRBUCVWIBw,7 Passos para Estudar SEM TER SONO (Mesmo Morto de Cansaço),DRY_RUN,2026-06-12T17:00:43.853930+00:00
ANVsl_PFdEw,Cálculo do salário nos comentários! Salário atualizado Banco do Brasil #bancodobrasil #concursos,DRY_RUN,2026-06-12T17:00:44.448292+00:00
xWGek_xWo60,"Para participar da Black Vitalícia da Brabo Concursos, clique no 1° comentário fixado 👇👇",DRY_RUN,2026-06-12T17:00:45.074281+00:00
afLU1xIu5D0,Próxima pessoa q eu vou conhecer se chama TERMO DE POSSE #concurso #concursopublico #estudos,OK,2026-06-12T18:03:49.333776+00:00
7HNt5n8w1cc,Só uma prancha resolve. Essa só vai rir quem estudar treina 😂😂 #estudos #concursos,OK,2026-06-12T18:03:50.355758+00:00
0I1QHTcbNfs,Um passo de cada vez 🙏 #concurso #concursopublico #estudos,OK,2026-06-12T18:03:51.248063+00:00
i56DUfXpsYs,Só uma geladeira de inox em uma cozinha planejada 😮‍💨😮‍💨,OK,2026-06-12T18:03:52.172818+00:00
Wf6cN4B05Xo,Toma distraída #estudos #concursos #concurso,OK,2026-06-12T18:03:53.055552+00:00
pZ90jgcDMA8,Aprovado ele vai ser… 😂😂 #estudos #concursos,OK,2026-06-12T18:03:53.944509+00:00
a3a4BB6QbYw,Confia 🤝 #estudos #concursos,OK,2026-06-12T18:03:54.831167+00:00
3u0Sf7fj0Nk,Ela deve estar sem sinal 😔😔#concurso #estudos #concursopublico,OK,2026-06-12T18:03:55.692253+00:00
LEUrsS5NoEo,"Eu estudo pra concurso, meu amigo kkkkkkkk #estudos #concursos",OK,2026-06-12T18:03:56.712118+00:00
l3SBf_oI0aM,Seu cargo não vai te mandar msg dizendo que está confuso!! #estudos #concursos,OK,2026-06-12T18:03:57.565906+00:00
bL3StbUBpkQ,Agora vai!! #estudos #concursos #concurso #concursospúblicos,OK,2026-06-12T18:03:58.437350+00:00
hZDerZr1KP0,Não vamos tocar nesse assunto 🙏🙏#concurso #concursopublico #estudos,OK,2026-06-12T18:03:59.337996+00:00
a1a45DmkJvA,Tudo que eu sabia estava na parte “considerando que…” 😔😔#estudos #concurso #concursopublico,OK,2026-06-12T18:04:00.218860+00:00
m8IRX4kgFQo,"Vai ter que ser pelos estudos, irmão #estudos #concurso #concursospúblicos",OK,2026-06-12T18:04:01.098017+00:00
HO5LqAAqD88,Quando eu chegar lá eu conto pra vocês #concurso #concursopublico #estudos,OK,2026-06-12T18:04:01.973388+00:00
XOHHYTv1NEE,Aí é porque o negócio ficou bom mesmo #concurso #concursopublico #estudos,OK,2026-06-12T18:04:02.869369+00:00
NUlmuhf-EqY,Tem gente com mais horas de portal de transparência do que de estudos 😂😂😂 #estudos #concurso,OK,2026-06-12T18:04:03.872712+00:00
rzJyjuoOc5c,Estava lendo com o olho e não com o cérebro 😔😔#concurso #estudos #concurso,OK,2026-06-12T18:04:04.736226+00:00
mTjbIe2JQo0,O chat: vai estudar a para de graça meu filho #estudos #concursos,OK,2026-06-12T18:04:05.603183+00:00
VTYARZunj7A,😂😂😂 Provavelmente dará certo!!#concurso #concursopublico #estudos,OK,2026-06-12T18:04:06.488316+00:00
2rrmvRcsolA,E vamos de aprendizado 😂😂 #concursos #estudos #concurso,OK,2026-06-12T18:04:07.415625+00:00
4EnSolMK4yE,Infelizmente ocorre com todos #concurso #estudos #concursopublico,OK,2026-06-12T18:04:08.280989+00:00
m6lx6ptfQRM,Kkkkkk 🥲🥲#concurso #concursopublico #estudos,OK,2026-06-12T18:04:09.172823+00:00
vQVfdYJBmUo,"Não traz o amor de volta, mas traz um salário maneiro 😂😂 #concursos #concurso",OK,2026-06-12T18:04:10.185583+00:00
Jzw77uDQkT0,#estudos #concursos #concurso,OK,2026-06-12T18:04:11.074847+00:00
JhgiMC6ekPI,Viajei até o Japão e voltei pra dizer que funciona mesmo 😂😂 #concursospúblicos #concurso,OK,2026-06-12T18:04:11.954352+00:00
S82hR9bAKhg,Não disse qual 😅😅 #concurso #concursopublico #estudos,OK,2026-06-12T18:04:12.828458+00:00
cRQEljiR7Z0,Dica do que responder na ceia de natal quando o sem noção falar!!#concurso #concursopublico #estudos,OK,2026-06-12T18:04:13.691649+00:00
SGCSYr7JVyU,Chega uma hora que a gente começa a tentar tudo… #concurso #concursopublico #estudos,OK,2026-06-12T18:04:14.572672+00:00
ifKR93z16UQ,"O amor pode esperar, seu futuro não!!! 😂😂😂 #concurso #concursopublico #estudos",OK,2026-06-12T18:04:15.646128+00:00
JHrz5vtqk20,#estudos #concurso,OK,2026-06-12T18:04:16.490076+00:00
HB5AqhdUE6g,Amém 🙏🙏 #concurso #concursopublico #estudos,OK,2026-06-12T18:04:17.341380+00:00
yrtPQcTBiyU,Teve algum bloco com aula ao vivo?? ✋😔 #concurso #concursopublico #estudos,OK,2026-06-12T18:04:18.198573+00:00
XWIHeQKnzJg,Viciado em focar só na minha vida e nos meus problemas #concurso #concursopublico #estudos,OK,2026-06-12T18:04:19.085956+00:00
FR5FgFBh2l8,Bom dia e bora estudar! #concursospúblicos #concursos,OK,2026-06-12T18:04:19.959895+00:00
O-NEvp5361g,Evitando o Desespero: A Força da Visualização #shorts,OK,2026-06-12T18:04:20.824358+00:00
Y5go2BuqynU,A Técnica de 3 Passadas para Provas Difíceis #shorts,OK,2026-06-12T18:04:21.695762+00:00
kqvh42AQoqI,Explicação detalhada no primeiro comentário! 👀,OK,2026-06-12T18:04:22.566029+00:00
8MhMCVk48kc,Faculdade ou Concurso? Qual o melhor para você? #shorts,OK,2026-06-12T18:04:23.663270+00:00
hXJCZbx0NpE,Como Vencer a Preguiça e Começar Qualquer Atividade #shorts,OK,2026-06-12T18:04:24.535675+00:00
yfCJ68kaDQY,Concursos Públicos: Comece do Zero! Guia Completo #shorts,OK,2026-06-12T18:04:25.397163+00:00
r8MN63QsYKE,Estude e Cresça no Banco do Brasil #shorts,OK,2026-06-12T18:04:26.251529+00:00
2kA2a1HXKow,Estudar TODO DIA: Transforme Seu Ambiente Online e Offline! #shorts,OK,2026-06-12T18:04:27.113677+00:00
Ds3TUBQXBwQ,Estude com Exercícios: A Chave do Progresso e Prazer #shorts,OK,2026-06-12T18:04:27.978373+00:00
iC9dmWpH2l0,#estudos #concurso #concursos,OK,2026-06-12T18:04:28.856896+00:00
UK0RqBPHjs0,Uma meta de cada vez 🙏🙏#concurso #concursopublico #estudos,OK,2026-06-12T18:04:29.710908+00:00
9D1Yrlpm3kA,Estude 3 Horas TODO DIA: Elimine Barreiras e Procrastinação Já! #shorts,OK,2026-06-12T18:04:30.564891+00:00
v3kUD6HEP7E,Conhece alguém assim? #estudos #concursos,OK,2026-06-12T18:04:31.424916+00:00
y0bHlldAeYI,"Só quem vive, sabe 🤡🤡#concurso #concursopublico #estudos",OK,2026-06-12T18:04:32.310631+00:00
v-dBuv-KPB4,#monsterenergy #estudos #disciplina,OK,2026-06-12T18:04:33.186298+00:00
wi_iKmt2hpU,Banco do Brasil: O que Separou os PRIMEIROS APROVADOS do Resto?,OK,2026-06-12T18:04:34.086029+00:00
qpfT6Mfe0Jk,Descobriu!! #concursopublico #estudos #concurso,OK,2026-06-12T18:04:35.785984+00:00
yPZGro12Aow,"Ou eu sei tudo, ou eu vou cair em todas as pegadinhas",OK,2026-06-12T18:04:36.651817+00:00
HNwP8djOGk8,Cade a tropa do “estudo todo dia?” 👀 #concursos #estudos #concursospúblicos,OK,2026-06-12T18:04:38.140346+00:00
4SUWt-fE06Q,#estudos #concurso,OK,2026-06-12T18:04:39.604143+00:00
R4jWk6HKGl8,O Concurso do Banco do Brasil vale a pena? Analisei TUDO sobre o Cargo,OK,2026-06-12T18:04:40.484813+00:00
laFrV37_UAc,É raro mas acontece sempre 😂😂 #concurso #estudos #concursopublico,OK,2026-06-12T18:04:42.192983+00:00
PtVdnzTGxR4,"Vai la bobo, troca na hora de passar pro gabarito kkkk #concursospúblicos #concurso",OK,2026-06-12T18:04:43.594783+00:00
-PspgYLBXwQ,Eu motivando meus amigos: #concurso #concursopublico #estudos,OK,2026-06-12T18:04:45.073614+00:00
23rXSgMv_hk,Massa demais #estudos #concurso #concursopublico,OK,2026-06-12T18:04:46.798188+00:00
3nHrgfXmF6M,Explicação nos comentários! #concursos #estudos,OK,2026-06-12T18:04:47.795948+00:00
0T0vI_OMyOE,Só pode rir quem nunca fez kkkk #concursospúblicos #concurso,OK,2026-06-12T18:04:49.176838+00:00
_Kg3zmYk5mk,Como memorizar melhor a matéria? #concursos,OK,2026-06-12T18:04:50.104719+00:00
Z57M0yjLkOw,Esperando o dia que vou estudar por amor 😂😂😂 #concursos #estudos,OK,2026-06-12T18:04:51.837143+00:00
z7SzoelQ_dE,#concurso #estudos #concursopublico,OK,2026-06-12T18:04:53.494549+00:00
1FyR9XNfWOA,Daqui cinco anos vai falar que em 2025 era mais fácil 😅😅 #concursos #concursopublico,OK,2026-06-12T18:04:55.102771+00:00
TeQIML3peUQ,Ai fica difícil mesmo 😂😂 #concursos #estudos,OK,2026-06-12T18:04:56.895892+00:00
K6WqX3rEhvc,Fica esperando apoio dos outros pra você ver 🫠,OK,2026-06-12T18:04:57.767688+00:00
I52e_DkWwE0,😅😅 #concurso #estudos #concursopublico,OK,2026-06-12T18:04:58.624807+00:00
dFgd4ZkKN4g,#concurso #estudos #concursopublico,OK,2026-06-12T18:04:59.546578+00:00
MUGLwjMX3mA,7 PASSOS PARA CONSEGUIR ESTUDAR TODOS OS DIAS (Sem surtar),OK,2026-06-12T18:05:00.435860+00:00
grMiwvJ1Dkg,Estudar Viciante: Intervalos Inteligentes Para Maximizar Seu Foco #shorts,OK,2026-06-12T18:05:01.296677+00:00
4EBW5tU0TBY,#concurso #estudos #concursopublico,OK,2026-06-12T18:05:03.024693+00:00
BVmR5oY0gwk,"Revisão Rápida: Estude Menos, Aprenda Mais com Memória Ativa! #shorts",OK,2026-06-12T18:05:05.049073+00:00
sM7N28xPNAs,Sem chorar é o mais difícil #concursos #estudos,OK,2026-06-12T18:05:06.568508+00:00
PIedeS-4lpw,Transformação Financeira Rápida com Concursos Bancários #shorts,OK,2026-06-12T18:05:07.461794+00:00
_x0_0vPRoNM,Ser bom leva tempo. Confia no processo e não se deixe abalar por quem não viveu sua luta. #estudos,OK,2026-06-12T18:05:08.907654+00:00
rlqiZESmetA,"A meta começa no sonho, mas só sobrevive no compromisso. Bora estudar!! #concursospúblicos #concurso",OK,2026-06-12T18:05:09.795176+00:00
utn8Fd0pdOE,As três ficavam colocadas em posts-its no meu monitor quando eu estudava para concursos #concursos,OK,2026-06-12T18:05:10.646458+00:00
-Uw_7MkhbDo,Não dependa de motivação!! #estudos #concurso,OK,2026-06-12T18:05:11.543057+00:00
sv1ujJ0n_Cc,Concurso do Banco do Brasil: Vagas e Locais de prova,OK,2026-06-12T18:05:12.388999+00:00
tG89fKhFilI,"Não entendi, doutor kkkkk",OK,2026-06-12T18:05:13.257792+00:00
H2XXGms-iUY,“E aí já passou” ?? 🫠,OK,2026-06-12T18:05:14.141119+00:00
dXcnI62iMFw,Dicas de estudo para o concurso do Banco do Brasil! #concursos #concursospúblicos,OK,2026-06-12T18:05:15.003143+00:00
a-oDzY027wg,Como eu abaixei minha ansiedade nos estudos para concursos,OK,2026-06-12T18:05:15.908981+00:00
bh1Ww_kADnc,Concurso Banco do Brasil: Quantidade de Vagas e Data do Edital,ERRO_HTTP_403,2026-06-12T18:05:16.498749+00:00
YRPQZQNisSY,Vamos cuidar da nossa saúde mental!! #concursos #estudos,ERRO_HTTP_403,2026-06-12T18:05:17.080723+00:00
ow3GeBJAEPY,Banco do Brasil: QUANTIDADE DE CARGOS VAGOS SURPREENDE!,ERRO_HTTP_403,2026-06-12T18:05:17.658084+00:00
DnRA66YJrms,Revisão Ativa: O Segredo Para Memorização Duradoura #shorts,ERRO_HTTP_403,2026-06-12T18:05:18.231811+00:00
4EI640FohBE,O Concurso do Banco do Brasil segue sendo a melhor oportunidade de nível médio para o ano de 2025!,ERRO_HTTP_403,2026-06-12T18:05:18.811551+00:00
WwJDeGZeN2Q,Previsão do edital do concurso do Banco do Brasil #concursos,ERRO_HTTP_403,2026-06-12T18:05:19.385491+00:00
hNwcHbqw7rU,Como Estudar Sem Perder a Concentração,ERRO_HTTP_403,2026-06-12T18:05:19.962276+00:00
-zyvi65JXDA,O próximo concurso do Banco do Brasil promete muitas vagas! #concursos,ERRO_HTTP_403,2026-06-12T18:05:20.534830+00:00
KZRJbTrXiNo,Concurso Banco do Brasil: QUANTIDADE DE CARGOS VAGOS SURPREENDE!,ERRO_HTTP_403,2026-06-12T18:05:21.177556+00:00
1SJpZo5Qkm8,Concurso Banco do Brasil: O EDITAL FOI ADIADO POR CAUSA DA BANCA?,ERRO_HTTP_403,2026-06-12T18:05:21.753468+00:00
RbW2OrFb9ec,Concurso Banco do Brasil: Comece AGORA e Garanta sua Aprovação! #shorts,ERRO_HTTP_403,2026-06-12T18:05:22.322656+00:00
sKL4HUsNZ08,Dá tempo de começar a estudar agora para o concurso do Banco do Brasil?,ERRO_HTTP_403,2026-06-12T18:05:22.890938+00:00
YgxI-R-djvg,Conquiste sua Aprovação Rápida em Concursos Públicos #shorts,ERRO_HTTP_403,2026-06-12T18:05:23.465258+00:00
VCAGRE8hXk8,Como NÃO ESQUECER O QUE ESTUDOU!,ERRO_HTTP_403,2026-06-12T18:05:24.039616+00:00
sgiveDj2c-s,Alguém tem que falar... #concursos #estudos #concursopublico,ERRO_HTTP_403,2026-06-12T18:05:24.617242+00:00
YukYQO6mdSU,Banco do Brasil: Matérias mais cobradas! #concursos,ERRO_HTTP_403,2026-06-12T18:05:25.190499+00:00
S_2sQPjl-9o,✨dicas de estudo✨ #concursos #estudos,ERRO_HTTP_403,2026-06-12T18:05:25.763453+00:00
33LbUU2JdL0,[ATUALIZADO 2026] NOVO SALÁRIO DO BANCO DO BRASIL NÍVEL MÉDIO - ESCRITURÁRIO,ERRO_HTTP_403,2026-06-12T18:05:26.342535+00:00
sj9CKrQiauk,Concurseiro raiz sabe mto bem!! 😂😂 #concursos #estudos,ERRO_HTTP_403,2026-06-12T18:05:26.916514+00:00
5UhqJHRq2Bk,Como Estudar por Questões (PASSO A PASSO PRÁTICO!),ERRO_HTTP_403,2026-06-12T18:05:27.493760+00:00
Lrl0IiE-15g,"Link na bio do outro app, busque por Felipe Graton #concursos #concurso #concursopublico",ERRO_HTTP_403,2026-06-12T18:05:28.065563+00:00
6qx89jttYXI,Elimine Alternativas Erradas para Chutar Melhor #shorts,ERRO_HTTP_403,2026-06-12T18:05:28.641039+00:00
zQL04ng45Pk,Dicas de estudo para o Concurso do Banco do Brasil. Curso gratuito nos links do canal! #concursos,ERRO_HTTP_403,2026-06-12T18:05:29.213207+00:00
UE3kgaz0NfA,Eu Descobri o SEGREDO para Estudar com Música e Melhorar meu Desempenho,ERRO_HTTP_403,2026-06-12T18:05:29.793194+00:00
IPO4ck4ldsM,🤣🤣 #concursospúblicos #concursos #concurso,ERRO_HTTP_403,2026-06-12T18:05:30.367713+00:00
Ja39s0HyECk,Ai me quebrou #concurso #estudos,ERRO_HTTP_403,2026-06-12T18:05:30.944801+00:00
qFo2fXmGLco,Informações sobre o Concurso do Banco do Brasil! #concursos #concursopublico,ERRO_HTTP_403,2026-06-12T18:05:31.514852+00:00
-3DUx0It5fg,Resolva Questões para Ser Aprovado #shorts,ERRO_HTTP_403,2026-06-12T18:05:32.087669+00:00
oBqjjb-Rzh8,Como Eu Começaria a Estudar para CONCURSO do ZERO em 2025,ERRO_HTTP_403,2026-06-12T18:05:32.662095+00:00
QoALMtGmVEQ,Top 3 Coisas Que Você NÃO PRECISA para PASSAR em Concursos,ERRO_HTTP_403,2026-06-12T18:05:33.238230+00:00
Ir10iyqGLIU,A importância de ter um PROPÓSITO nos ESTUDOS PARA CONCURSOS,ERRO_HTTP_403,2026-06-12T18:05:33.810083+00:00
kWC-EIHzMW8,BANCO DO BRASIL: A BANCA JÁ FOI ESCOLHIDA!,ERRO_HTTP_403,2026-06-12T18:05:34.389599+00:00
ZnQUBXmTvBk,Por Que as Videoaulas estão estragando seu Estudo para Concursos,ERRO_HTTP_403,2026-06-12T18:05:34.962854+00:00
son64KWruM8,A ESTRATÉGIA DE PROVA que me APROVOU em 3 CONCURSOS (2 deles com 90% de acerto),ERRO_HTTP_403,2026-06-12T18:05:35.535431+00:00
bSyfK3vHiwU,Banco do Brasil ou TJSP? Qual dos dois concursos você prefere e por que? #concursos #estudos,ERRO_HTTP_403,2026-06-12T18:05:36.112591+00:00
MR2emHP2Dw4,Como dominar a técnica de Revisão Ativa (E decorar qualquer matéria),ERRO_HTTP_403,2026-06-12T18:05:36.686717+00:00
v4XSBPBNFug,✨motivação para estudar✨ #concursopublico #estudos #concursos,ERRO_HTTP_403,2026-06-12T18:05:37.268762+00:00
t-tYX2RVv0U,Concurso do Banco do Brasil de 2026 #concurso #bancodobrasil,ERRO_HTTP_403,2026-06-12T18:05:37.850522+00:00
Y8Stgfn7q7s,Banco do Brasil 2026: Salário e Progressão Revelados! #shorts,ERRO_HTTP_403,2026-06-12T18:05:38.428073+00:00
Ct6Dw2qVYzU,No concurso do Banco do Brasil é possível escolher a cidade que vai trabalhar? #concursos,ERRO_HTTP_403,2026-06-12T18:05:39.002696+00:00
f26FbNN9rHM,🚨Concurso do Banco do Brasil: Seleção da banca! #concursos,ERRO_HTTP_403,2026-06-12T18:05:39.588577+00:00
3Q2Y0yPt6jk,Como filtrar questões para o TJSP (fácil e rápido),ERRO_HTTP_403,2026-06-12T18:05:40.164147+00:00
92KgcWG5wCI,Por que eu decidi ESTUDAR Para CONCURSOS PÚBLICOS,ERRO_HTTP_403,2026-06-12T18:05:40.765181+00:00
U4XG35fFEsI,Como os Concursos Públicos mudaram minha vida em 1 ano (do zero),ERRO_HTTP_403,2026-06-12T18:05:41.345237+00:00
r3ZUNoQv6QI,Concurso do Banco do Brasil #concurso #bancodobrasil,ERRO_HTTP_403,2026-06-12T18:05:41.935991+00:00
hErOtJ_ZZg0,COMO REVISAR A MATÉRIA DO TJSP (Para acertar mais de 90%),ERRO_HTTP_403,2026-06-12T18:05:42.512193+00:00
1WgBc8VgUrY,2 Técnicas Essenciais para Memorizar Conteúdo Profundamente #shorts,ERRO_HTTP_403,2026-06-12T18:05:43.084614+00:00
N6POE0At_c0,Concurso do Banco do Brasil vem esse ano? #concurso,ERRO_HTTP_403,2026-06-12T18:05:43.656877+00:00
Cs9P4CDYQCg,Como PARAR de PROCRASTINAR nos ESTUDOS para Concursos,ERRO_HTTP_403,2026-06-12T18:05:44.229395+00:00
NO1LIVzhqm4,Esse hábito ira te fazer FRACASSAR NOS ESTUDOS PARA CONCURSOS!,ERRO_HTTP_403,2026-06-12T18:05:44.803252+00:00
PHe33dkShxg,Concurso Banco do Brasil 2026: Vagas e Cargos Revelados! #shorts,ERRO_HTTP_403,2026-06-12T18:05:45.375777+00:00
jL9vxKZGNII,Concurso Banco do Brasil: Edital com 7 Mil Vagas? Previsão! #shorts,ERRO_HTTP_403,2026-06-12T18:05:45.949728+00:00
dN6vt1Y82EY,"Decorar a lei seca não é fácil, mas vai ser mais difícil se você não fizer exercícios #concursos",ERRO_HTTP_403,2026-06-12T18:05:46.526443+00:00
mWBasj33JIw,Revisão Ativa: A Chave para Aprovação Rápida #shorts,ERRO_HTTP_403,2026-06-12T18:05:47.109559+00:00
ONYZGtNUYkw,Veja no meu canal vídeos detalhado sobre como utilizar ciclos de estudos! #concursospúblicos,ERRO_HTTP_403,2026-06-12T18:05:47.682026+00:00
PWKWHlmenSc,Sobre a Carreira do Banco do Brasil #concursos,ERRO_HTTP_403,2026-06-12T18:05:48.257082+00:00
oO5WOVQSrdE,Concurso Banco do Brasil: Dá Tempo de Passar Agora? #shorts,ERRO_HTTP_403,2026-06-12T18:05:48.832680+00:00
uraOsvZB0ak,Concurso do Banco do Brasil é o melhor de nível médio para 2026 #concurso #bancodobrasil #concursos,ERRO_HTTP_403,2026-06-12T18:05:49.401009+00:00
-24Isadc3wI,Como Estudei Para Passar em 3 Concursos (sem segredo e sem frescura),ERRO_HTTP_403,2026-06-12T18:05:49.977217+00:00
GNMLksflPBU,Como Estudar Menos e Aprender Mais: A Técnica que Me Aprovou 3x em Concursos,ERRO_HTTP_403,2026-06-12T18:05:50.547897+00:00
bZ8y8rLVSFw,Erro comum em estudantes de concursos #concursos,ERRO_HTTP_403,2026-06-12T18:05:51.117847+00:00
Cj-b-D-cEAU,MEUS MAIORES ERROS ESTUDANDO PARA CONCURSOS,ERRO_HTTP_403,2026-06-12T18:05:51.690197+00:00
hwTgvK7gOY4,PAREI de PROCRASTINAR para ESTUDAR depois de entender isso,ERRO_HTTP_403,2026-06-12T18:05:52.265785+00:00
kgBLIUFSkCM,Aprovado TJSP duas vezes com 90+ usando esse material,ERRO_HTTP_403,2026-06-12T18:05:52.839588+00:00
RY9VM601dw4,Veja todos os benefícios do cargo de escriturário do Banco do Brasil nos comentários! #concursos,ERRO_HTTP_403,2026-06-12T18:05:53.412446+00:00
iC9dmWpH2l0,#estudos #concurso #concursos,ERRO_HTTP_403,2026-06-12T18:05:53.996154+00:00
eJU4_iqkO-Q,Essa mudança pode te APROVAR no seu PRÓXIMO CONCURSO PÚBLICO!,ERRO_HTTP_403,2026-06-12T18:05:54.567885+00:00
PWKWHlmenSc,Sobre a Carreira do Banco do Brasil #concursos,ERRO_HTTP_403,2026-06-12T18:05:55.235958+00:00
N6POE0At_c0,Concurso do Banco do Brasil vem esse ano? #concurso,ERRO_HTTP_403,2026-06-12T18:05:55.822936+00:00
sj9CKrQiauk,Concurseiro raiz sabe mto bem!! 😂😂 #concursos #estudos,ERRO_HTTP_403,2026-06-12T18:05:56.396375+00:00
w4BaYfvBVxE,Estratégia de revisar para não esquecer o que estudou #concursos,ERRO_HTTP_403,2026-06-12T18:05:56.970679+00:00
ef_gHEe6pXI,COMO ESTUDAR TODOS OS DIAS (SEM DESISTIR NO MEIO),ERRO_HTTP_403,2026-06-12T18:05:57.545850+00:00
4nt1H_o5uDo,Concursos Públicos: 7 coisas que você precisa saber antes de começar a estudar,ERRO_HTTP_403,2026-06-12T18:05:58.116034+00:00
VOhv8xkuGSA,Mudei ISSO e Fui APROVADO DUAS VEZES no TJSP!,ERRO_HTTP_403,2026-06-12T18:05:58.693637+00:00
EIeD5GkE-uo,[URGENTE 🚨] Banco do Brasil: EDITAL em MARÇO!,ERRO_HTTP_403,2026-06-12T18:05:59.286577+00:00
B3u-mB9BumY,Top 3 Coisas que atrasam a sua aprovação em um Concurso Público,ERRO_HTTP_403,2026-06-12T18:05:59.884448+00:00
ejyySMcXePQ,Suas Metas de Estudo para Concursos estão te ATRAPALHANDO!,ERRO_HTTP_403,2026-06-12T18:06:00.493157+00:00
_jsxwVmAThw,É nessa etapa que você aprende o que estudou,ERRO_HTTP_403,2026-06-12T18:06:01.115198+00:00
wPXH84h6sck,COMO ESTUDAR MAIS PODE TE REPROVAR,ERRO_HTTP_403,2026-06-12T18:06:01.729264+00:00
adl7Mxc98z8,CONCURSO BANCO DO BRASIL: TUDO O QUE VOCÊ PRECISA SABER!,ERRO_HTTP_403,2026-06-12T18:06:02.343226+00:00
rOpCwPCXnX0,Você faz Isso? Então Nunca Vai Passar em um Concurso!,ERRO_HTTP_403,2026-06-12T18:06:02.915625+00:00
9QKlm7GLYDg,A rotina que induz CONCENTRAÇÃO nos ESTUDOS,ERRO_HTTP_403,2026-06-12T18:06:03.699467+00:00
sgiveDj2c-s,Alguém tem que falar... #concursos #estudos #concursopublico,ERRO_HTTP_403,2026-06-12T18:06:04.271231+00:00
u0VuHkrpDwY,Estudos: NÃO ESPERE GOSTAR PARA COMEÇAR!,ERRO_HTTP_403,2026-06-12T18:06:04.843261+00:00
mJkcv_s4ev8,POR QUE O TJSP CHAMA TANTAS PESSOAS? 🤔,ERRO_HTTP_403,2026-06-12T18:06:05.424653+00:00
XTTHQFjjt9M,Aí eu arrumei um problemão mesmo! 😂,ERRO_HTTP_403,2026-06-12T18:06:06.009807+00:00
nNXlk83dUFk,Concurso Banco do Brasil: Aposentar ganhando 23 mil reais?? Você não vai acreditar!,ERRO_HTTP_403,2026-06-12T18:06:06.588508+00:00
IPO4ck4ldsM,🤣🤣 #concursospúblicos #concursos #concurso,ERRO_HTTP_403,2026-06-12T18:06:07.158397+00:00
dTIOf3kNORE,O que nunca falam sobre Estudos para Concursos (Efeito Composto),ERRO_HTTP_403,2026-06-12T18:06:07.737562+00:00
3E4bMsuouGk,Como MAPEAR A Banca do Seu Concurso e ACERTAR MAIS QUESTÕES,ERRO_HTTP_403,2026-06-12T18:06:08.310555+00:00
fTTVKI26wrE,"ENTREVISTA COM APROVADO: Leonardo R. (TJSP, MPSP, ALMG, FISCAL DE POSTURAS SP)",ERRO_HTTP_403,2026-06-12T18:06:08.883908+00:00
2ahfozQkVEE,O Concurso do Banco do Brasil está vindo aí! #concursos,ERRO_HTTP_403,2026-06-12T18:06:09.456213+00:00
eWBaU6KuQeI,"Quem estuda sério não estuda com o celular do lado, meu consagrado",ERRO_HTTP_403,2026-06-12T18:06:10.033821+00:00
H9PK8zGP0k0,#estudos #concurso #concursos,ERRO_HTTP_403,2026-06-12T18:06:10.605188+00:00
fYWoalgqoMg,Hoje não teremos um milagre 🥀 #diadosnamorados #concursopublico #direito #concurso,ERRO_HTTP_403,2026-06-12T18:06:11.181926+00:00
sJiMvYRdylU,Matemática e RLM: Do Pesadelo à Aprovação! #shorts,ERRO_HTTP_403,2026-06-12T18:06:11.758688+00:00
q0y8uSX0A-s,Detectando Armadilhas em Questões de Múltipla Escolha #shorts,ERRO_HTTP_403,2026-06-12T18:06:12.338927+00:00
NoycrNp59xI,Qual é a sua técnica para o celular não te atrapalhar? #concursos #estudos,ERRO_HTTP_403,2026-06-12T18:06:12.910612+00:00
FHWQulFLSZU,Só quem vive sabe 🤣🤣 #concursos,ERRO_HTTP_403,2026-06-12T18:06:13.484196+00:00
3D3UlUAIlPg,Comece Com Apenas 2 Minutos Para Vencer A Procrastinação #shorts,ERRO_HTTP_403,2026-06-12T18:06:14.058721+00:00
